time,reward,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,distance_to_target,total_velocity,angular_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.48000000000000015,0.41233244263830227,0.0,0.0,21.63419828399048,0.0,0.0,0.0,0.0,0.0,6.639384158421244,0.0,0.0,0.0,31.69572064162556,6.639384158421244,0.0,900.0,900.0,1.0,1.0
0.5000000000000001,0.41479127979906455,0.0,0.0,21.769461160002862,0.0,0.0,0.0,0.0,0.0,6.886903442817144,0.0,0.0,0.0,31.574726019343174,6.886903442817144,0.0,900.0,900.0,1.0,1.0
0.5200000000000001,0.4173300669941594,0.0,0.0,21.909641619253637,0.0,0.0,0.0,0.0,0.0,7.131142482260302,0.0,0.0,0.0,31.44945522515084,7.131142482260302,0.0,900.0,900.0,1.0,1.0
0.5400000000000001,0.41994700236734833,0.0,0.0,22.054673317610337,0.0,0.0,0.0,0.0,0.0,7.3720273534096,0.0,0.0,0.0,31.319982174092623,7.3720273534096,0.0,900.0,900.0,1.0,1.0
0.5600000000000002,0.422640233609951,0.0,0.0,22.20448849013477,0.0,0.0,0.0,0.0,0.0,7.609489899033683,0.0,0.0,0.0,31.18638260675724,7.609489899033683,0.0,900.0,900.0,1.0,1.0
0.5800000000000002,0.4254078592957865,0.0,0.0,22.359018066287867,0.0,0.0,0.0,0.0,0.0,7.843467716275668,0.0,0.0,0.0,31.048733988035657,7.843467716275668,0.0,900.0,900.0,1.0,1.0
0.6000000000000002,0.42824793014471085,0.0,0.0,22.51819178472074,0.0,0.0,0.0,0.0,0.0,8.073904127011543,0.0,0.0,0.0,30.90711540699634,8.073904127011543,0.0,900.0,900.0,1.0,1.0
0.6200000000000002,0.43115845020542615,0.0,0.0,22.68193830738742,0.0,0.0,0.0,0.0,0.0,8.300748139656099,0.0,0.0,0.0,30.761607478176217,8.300748139656099,0.0,900.0,900.0,1.0,1.0
0.6400000000000002,0.43413737794206714,0.0,0.0,22.85018533265397,0.0,0.0,0.0,0.0,0.0,8.523954386999467,0.0,0.0,0.0,30.612292244639857,8.523954386999467,0.0,900.0,900.0,1.0,1.0
0.6600000000000003,0.4371826272186391,0.0,0.0,23.02285970672757,0.0,0.0,0.0,0.0,0.0,8.743483020360534,0.0,0.0,0.0,30.45925308347043,8.743483020360534,0.0,900.0,900.0,1.0,1.0
0.6800000000000003,0.44029206817729577,0.0,0.0,23.19988753328338,0.0,0.0,0.0,0.0,0.0,8.959299635220644,0.0,0.0,0.0,30.30257461386177,8.959299635220644,0.0,900.0,900.0,1.0,1.0
0.7000000000000003,0.44346352799876365,0.0,0.0,23.38119428128918,0.0,0.0,0.0,0.0,0.0,9.171375165359452,0.0,0.0,0.0,30.14234260787426,9.171375165359452,0.0,900.0,900.0,1.0,1.0
0.7200000000000003,0.4466947915366301,0.0,0.0,23.56670489059005,0.0,0.0,0.0,0.0,0.0,9.379685764727395,0.0,0.0,0.0,29.978643904305546,9.379685764727395,0.0,900.0,900.0,1.0,1.0
0.7400000000000003,0.4499836018174661,0.0,0.0,23.756343875018434,0.0,0.0,0.0,0.0,0.0,9.5842126781112,0.0,0.0,0.0,29.811566325946085,9.5842126781112,0.0,900.0,900.0,1.0,1.0
0.7600000000000003,0.4533276603989979,0.0,0.0,23.95003542281612,0.0,0.0,0.0,0.0,0.0,9.784942101657698,0.0,0.0,0.0,29.64119860047051,9.784942101657698,0.0,900.0,900.0,1.0,1.0
0.7800000000000004,0.45672462757879556,0.0,0.0,24.147703494175914,0.0,0.0,0.0,0.0,0.0,9.981865034321805,0.0,0.0,0.0,29.46763028519674,9.981865034321805,0.0,900.0,900.0,1.0,1.0
0.8000000000000004,0.46017212244617933,0.0,0.0,24.349271915732107,0.0,0.0,0.0,0.0,0.0,10.174977121297525,0.0,0.0,0.0,29.29095169592565,10.174977121297525,0.0,900.0,900.0,1.0,1.0
0.8200000000000004,0.4636677227702855,0.0,0.0,24.55466447184985,0.0,0.0,0.0,0.0,0.0,10.364278490476627,0.0,0.0,0.0,29.1112538400554,10.364278490476627,0.0,900.0,900.0,1.0,1.0
0.8400000000000004,0.4672089647174587,0.0,0.0,24.763804992584205,0.0,0.0,0.0,0.0,0.0,10.549773582958984,0.0,0.0,0.0,28.928628354146312,10.549773582958984,0.0,900.0,900.0,1.0,1.0
0.8600000000000004,0.47079334239135684,0.0,0.0,24.976617438199913,0.0,0.0,0.0,0.0,0.0,10.73147097861205,0.0,0.0,0.0,28.74316744609405,10.73147097861205,0.0,900.0,900.0,1.0,1.0
0.8800000000000004,0.4744183071893696,0.0,0.0,25.193025980162485,0.0,0.0,0.0,0.0,0.0,10.909383217645178,0.0,0.0,0.0,28.554963842051936,10.909383217645178,0.0,900.0,900.0,1.0,1.0
0.9000000000000005,0.47808126696915976,0.0,0.0,25.412955078530217,0.0,0.0,0.0,0.0,0.0,11.083526619128177,0.0,0.0,0.0,28.36411073822645,11.083526619128177,0.0,900.0,900.0,1.0,1.0
0.9200000000000005,0.4817795850193343,0.0,0.0,25.63632955569493,0.0,0.0,0.0,0.0,0.0,11.253921097343277,0.0,0.0,0.0,28.17070175765425,11.253921097343277,0.0,900.0,900.0,1.0,1.0
0.9400000000000005,0.48551057882846155,0.0,0.0,25.863074666436525,0.0,0.0,0.0,0.0,0.0,11.420589976816123,0.0,0.0,0.0,27.97483091205411,11.420589976816123,0.0,900.0,900.0,1.0,1.0
0.9600000000000005,0.4892715186468457,0.0,0.0,26.09311616427294,0.0,0.0,0.0,0.0,0.0,11.58355980682529,0.0,0.0,0.0,27.776592568832985,11.58355980682529,0.0,900.0,900.0,1.0,1.0
0.9800000000000005,0.49305962583568536,0.0,0.0,26.326380364102608,0.0,0.0,0.0,0.0,0.0,11.74286017614148,0.0,0.0,0.0,27.576081423312242,11.74286017614148,0.0,900.0,900.0,1.0,1.0
1.0000000000000004,0.49687207099846276,0.0,0.0,26.562794201151,0.0,0.0,0.0,0.0,0.0,11.898523528697847,0.0,0.0,0.0,27.373392476227735,11.898523528697847,0.0,900.0,900.0,1.0,1.0
1.0200000000000005,0.5007059718896476,0.0,0.0,26.8022852862464,0.0,0.0,0.0,0.0,0.0,12.050584980842137,0.0,0.0,0.0,27.168621016545913,12.050584980842137,0.0,900.0,900.0,1.0,1.0
1.0400000000000005,0.5045583910960707,0.0,0.0,27.04478195746252,0.0,0.0,0.0,0.0,0.0,12.199082140770054,0.0,0.0,0.0,26.961862609627666,12.199082140770054,0.0,900.0,900.0,1.0,1.0
1.0600000000000005,0.5084263334866189,0.0,0.0,27.2902133281771,0.0,0.0,0.0,0.0,0.0,12.34405493068803,0.0,0.0,0.0,26.753213090761736,12.34405493068803,0.0,900.0,900.0,1.0,1.0
1.0800000000000005,0.5123067434262583,0.0,0.0,27.538509331606004,0.0,0.0,0.0,0.0,0.0,12.485545412202644,0.0,0.0,0.0,26.5427685640807,12.485545412202644,0.0,900.0,900.0,1.0,1.0
1.1000000000000005,0.5161965017507916,0.0,0.0,27.78960076188187,0.0,0.0,0.0,0.0,0.0,12.623597615383806,0.0,0.0,0.0,26.330625406864122,12.623597615383806,0.0,900.0,900.0,1.0,1.0
1.1200000000000006,0.5200924224992463,0.0,0.0,28.043419311754707,0.0,0.0,0.0,0.0,0.0,12.758257371899717,0.0,0.0,0.0,26.11688027922604,12.758257371899717,0.0,900.0,900.0,1.0,1.0
1.1400000000000006,0.5239912494013518,0.0,0.0,28.299897606999444,0.0,0.0,0.0,0.0,0.0,12.889572152573953,0.0,0.0,0.0,25.90163013917673,12.889572152573953,0.0,900.0,900.0,1.0,1.0
1.1600000000000006,0.5278896521182478,0.0,0.0,28.55896923762187,0.0,0.0,0.0,0.0,0.0,13.01759090966889,0.0,0.0,0.0,25.684972263042166,13.01759090966889,0.0,900.0,900.0,1.0,1.0
1.1800000000000006,0.5317842222353704,0.0,0.0,28.820568785960113,0.0,0.0,0.0,0.0,0.0,13.142363924155434,0.0,0.0,0.0,25.467004271218222,13.142363924155434,0.0,900.0,900.0,1.0,1.0
1.2000000000000006,0.5356714690074262,0.0,0.0,29.084631851783534,0.0,0.0,0.0,0.0,0.0,13.263942658186771,0.0,0.0,0.0,25.247824159230593,13.263942658186771,0.0,900.0,900.0,1.0,1.0
1.2200000000000006,0.539547814856502,0.0,0.0,29.35109507449494,0.0,0.0,0.0,0.0,0.0,13.382379612953688,0.0,0.0,0.0,25.02753033406507,13.382379612953688,0.0,900.0,900.0,1.0,1.0
1.2400000000000007,0.5434095906257014,0.0,0.0,29.61989615254509,0.0,0.0,0.0,0.0,0.0,13.497728192061158,0.0,0.0,0.0,24.806221655726745,13.497728192061158,0.0,900.0,900.0,1.0,1.0
1.2600000000000007,0.5472530305923001,0.0,0.0,29.890973860171005,0.0,0.0,0.0,0.0,0.0,13.61004257053028,0.0,0.0,0.0,24.583997483979815,13.61004257053028,0.0,900.0,900.0,1.0,1.0
1.2800000000000007,0.551074267246268,0.0,0.0,30.164268061571274,0.0,0.0,0.0,0.0,0.0,13.719377569496467,0.0,0.0,0.0,24.360957730212526,13.719377569496467,0.0,900.0,900.0,1.0,1.0
1.3000000000000007,0.5548693258422013,0.0,0.0,30.439719722632677,0.0,0.0,0.0,0.0,0.0,13.825788536643936,0.0,0.0,0.0,24.13720291436365,13.825788536643936,0.0,900.0,900.0,1.0,1.0
1.3200000000000007,0.5586341187352536,0.0,0.0,30.717270920323,0.0,0.0,0.0,0.0,0.0,13.929331232388114,0.0,0.0,0.0,23.91283422683771,13.929331232388114,0.0,900.0,900.0,1.0,1.0
1.3400000000000007,0.5623644395146217,0.0,0.0,30.996864849864796,0.0,0.0,0.0,0.0,0.0,14.030061721791446,0.0,0.0,0.0,23.68795359532571,14.030061721791446,0.0,900.0,900.0,1.0,1.0
1.3600000000000008,0.5660559569515635,0.0,0.0,31.278445829804454,0.0,0.0,0.0,0.0,0.0,14.128036272174366,0.0,0.0,0.0,23.462663756435802,14.128036272174366,0.0,900.0,900.0,1.0,1.0
1.3800000000000008,0.5697042087828863,0.0,0.0,31.561959305089815,0.0,0.0,0.0,0.0,0.0,14.22331125636162,0.0,0.0,0.0,23.237068332024247,14.22331125636162,0.0,900.0,900.0,1.0,1.0
1.4000000000000008,0.5733045953553667,0.0,0.0,31.84735184826828,0.0,0.0,0.0,0.0,0.0,14.31594306148485,0.0,0.0,0.0,23.011271910100255,14.31594306148485,0.0,900.0,900.0,1.0,1.0
1.4200000000000008,0.5768523731617636,0.0,0.0,32.13457115891558,0.0,0.0,0.0,0.0,0.0,14.405988003245115,0.0,0.0,0.0,22.785380130159144,14.405988003245115,0.0,900.0,900.0,1.0,1.0
1.4400000000000008,0.5803426483049815,0.0,0.0,32.423566061403264,0.0,0.0,0.0,0.0,0.0,14.49350224552386,0.0,0.0,0.0,22.55949977277544,14.49350224552386,0.0,900.0,900.0,1.0,1.0
1.4600000000000009,0.5837703699336475,0.0,0.0,32.71428650111068,0.0,0.0,0.0,0.0,0.0,14.578541725217551,0.0,0.0,0.0,22.33373885326155,14.578541725217551,0.0,900.0,900.0,1.0,1.0
1.4800000000000009,0.5871303236999288,0.0,0.0,33.00668353918445,0.0,0.0,0.0,0.0,0.0,14.661162082159818,0.0,0.0,0.0,22.108206719167086,14.661162082159818,0.0,900.0,900.0,1.0,1.0
1.5000000000000009,0.5904171252989279,0.0,0.0,33.300709345945904,0.0,0.0,0.0,0.0,0.0,14.741418593985188,0.0,0.0,0.0,21.883014151359003,14.741418593985188,0.0,900.0,900.0,1.0,1.0
1.520000000000001,0.5936252141585137,0.0,0.0,33.59631719304356,0.0,0.0,0.0,0.0,0.0,14.819366115780447,0.0,0.0,0.0,21.65827346838243,14.819366115780447,0.0,900.0,900.0,1.0,1.0
1.540000000000001,0.5967488473590584,0.0,0.0,33.893461444444995,0.0,0.0,0.0,0.0,0.0,14.895059024363055,0.0,0.0,0.0,21.43409863375598,14.895059024363055,0.0,900.0,900.0,1.0,1.0
1.560000000000001,0.599782093874306,0.0,0.0,34.19209754635883,0.0,0.0,0.0,0.0,0.0,14.968551167020879,0.0,0.0,0.0,21.210605365803083,14.968551167020879,0.0,900.0,900.0,1.0,1.0
1.580000000000001,0.6027188292375505,0.0,0.0,34.492182016174475,0.0,0.0,0.0,0.0,0.0,15.039895814543593,0.0,0.0,0.0,20.987911249561314,15.039895814543593,0.0,900.0,900.0,1.0,1.0
1.600000000000001,0.6055527307515033,0.0,0.0,34.79367243050365,0.0,0.0,0.0,0.0,0.0,15.10914561837344,0.0,0.0,0.0,20.76613585024486,15.10914561837344,0.0,900.0,900.0,1.0,1.0
1.620000000000001,0.6082772733756606,0.0,0.0,35.0965274124044,0.0,0.0,0.0,0.0,0.0,15.176352571701377,0.0,0.0,0.0,20.545400827660032,15.176352571701377,0.0,900.0,900.0,1.0,1.0
1.640000000000001,0.61088572644167,0.0,0.0,35.40070661786475,0.0,0.0,0.0,0.0,0.0,15.241567974334043,0.0,0.0,0.0,20.32583005088988,15.241567974334043,0.0,900.0,900.0,1.0,1.0
1.660000000000001,0.6133711513650543,0.0,0.0,35.706170721619664,0.0,0.0,0.0,0.0,0.0,15.30484240115722,0.0,0.0,0.0,20.10754971247076,15.30484240115722,0.0,900.0,900.0,1.0,1.0
1.680000000000001,0.6157264005406005,0.0,0.0,36.01288140237146,0.0,0.0,0.0,0.0,0.0,15.366225674022548,0.0,0.0,0.0,19.890688441180867,15.366225674022548,0.0,900.0,900.0,1.0,1.0
1.700000000000001,0.6179441176286057,0.0,0.0,36.32080132748055,0.0,0.0,0.0,0.0,0.0,15.425766836885993,0.0,0.0,0.0,19.675377412447716,15.425766836885993,0.0,900.0,900.0,1.0,1.0
1.720000000000001,0.6200167394597481,0.0,0.0,36.6298941371897,0.0,0.0,0.0,0.0,0.0,15.483514134029004,0.0,0.0,0.0,19.461750455258496,15.483514134029004,0.0,900.0,900.0,1.0,1.0
1.740000000000001,0.6219364998073226,0.0,0.0,36.940124428441955,0.0,0.0,0.0,0.0,0.0,15.539514991196228,0.0,0.0,0.0,19.249944154323632,15.539514991196228,0.0,900.0,900.0,1.0,1.0
1.7600000000000011,0.6236954352965318,0.0,0.0,37.25145773834878,0.0,0.0,0.0,0.0,0.0,15.593815999487097,0.0,0.0,0.0,19.040097946100676,15.593815999487097,0.0,900.0,900.0,1.0,1.0
1.7800000000000011,0.6252853937409028,0.0,0.0,37.56386052736208,0.0,0.0,0.0,0.0,0.0,15.646462901842451,0.0,0.0,0.0,18.832354207132546,15.646462901842451,0.0,900.0,900.0,1.0,1.0
1.8000000000000012,0.6266980452150833,0.0,0.0,37.87730016220022,0.0,0.0,0.0,0.0,0.0,15.69750058197154,0.0,0.0,0.0,18.626858332993002,15.69750058197154,0.0,900.0,900.0,1.0,1.0
1.8200000000000012,0.6279248961904057,0.0,0.0,38.19174489857563,0.0,0.0,0.0,0.0,0.0,15.746973055569246,0.0,0.0,0.0,18.42375880596342,15.746973055569246,0.0,900.0,900.0,1.0,1.0
1.8400000000000012,0.6289573070737522,0.0,0.0,38.507163863768106,0.0,0.0,0.0,0.0,0.0,15.794923463678096,0.0,0.0,0.0,18.223207249391574,15.794923463678096,0.0,900.0,900.0,1.0,1.0
1.8600000000000012,0.6297865135002345,0.0,0.0,38.823527039085434,0.0,0.0,0.0,0.0,0.0,15.8413940680545,0.0,0.0,0.0,18.025358466506415,15.8413940680545,0.0,900.0,900.0,1.0,1.0
1.8800000000000012,0.6304036517347134,0.0,0.0,39.14080524225002,0.0,0.0,0.0,0.0,0.0,15.886426248403756,0.0,0.0,0.0,17.830370461287245,15.886426248403756,0.0,900.0,900.0,1.0,1.0
1.9000000000000012,0.6307997885346983,0.0,0.0,39.45897010974759,0.0,0.0,0.0,0.0,0.0,15.930060501353456,0.0,0.0,0.0,17.638404438814604,15.930060501353456,0.0,900.0,900.0,1.0,1.0
1.9200000000000013,0.6309659558160273,0.0,0.0,39.77799407917153,0.0,0.0,0.0,0.0,0.0,15.97233644104017,0.0,0.0,0.0,17.4496247823686,15.97233644104017,0.0,900.0,900.0,1.0,1.0
1.9400000000000013,0.6308931904411107,0.0,0.0,40.09785037159382,0.0,0.0,0.0,0.0,0.0,16.013292801189525,0.0,0.0,0.0,17.264199004394747,16.013292801189525,0.0,900.0,900.0,1.0,1.0
1.9600000000000013,0.6305725794154966,0.0,0.0,40.41851297399146,0.0,0.0,0.0,0.0,0.0,16.05296743857502,0.0,0.0,0.0,17.08229766833402,16.05296743857502,0.0,900.0,900.0,1.0,1.0
1.9800000000000013,0.6299953107301383,0.0,0.0,40.73995662175467,0.0,0.0,0.0,0.0,0.0,16.091397337746134,0.0,0.0,0.0,16.904094278221034,16.091397337746134,0.0,900.0,900.0,1.0,1.0
2.0000000000000013,0.6291527300220566,0.0,0.0,41.06215678130135,0.0,0.0,0.0,0.0,0.0,16.12861861692147,0.0,0.0,0.0,16.729765132901225,16.12861861692147,0.0,900.0,900.0,1.0,1.0
2.0200000000000014,0.6280364031433316,0.0,0.0,41.38508963282004,0.0,0.0,0.0,0.0,0.0,16.16466653494778,0.0,0.0,0.0,16.559489141714025,16.16466653494778,0.0,900.0,900.0,1.0,1.0
2.0400000000000014,0.6266381846259969,0.0,0.0,41.708732053161825,0.0,0.0,0.0,0.0,0.0,16.199575499230654,0.0,0.0,0.0,16.393447598545773,16.199575499230654,0.0,900.0,900.0,1.0,1.0
2.0600000000000014,0.6249502919073895,0.0,0.0,42.03306159889961,0.0,0.0,0.0,0.0,0.0,16.233379074547667,0.0,0.0,0.0,16.231823911283907,16.233379074547667,0.0,900.0,900.0,1.0,1.0
2.0800000000000014,0.6229653850363495,0.0,0.0,42.35805648957168,0.0,0.0,0.0,0.0,0.0,16.26610999265949,0.0,0.0,0.0,16.074803283915408,16.26610999265949,0.0,900.0,900.0,1.0,1.0
2.1000000000000014,0.6206766514157395,0.0,0.0,42.68369559112467,0.0,0.0,0.0,0.0,0.0,16.297800162639184,0.0,0.0,0.0,15.922572348817532,16.297800162639184,0.0,900.0,900.0,1.0,1.0
2.1200000000000014,0.6180778949524478,0.0,0.0,43.009958399569506,0.0,0.0,0.0,0.0,0.0,16.32848068184436,0.0,0.0,0.0,15.775318747199655,16.32848068184436,0.0,900.0,900.0,1.0,1.0
2.1400000000000015,0.6151636287849598,0.0,0.0,43.33682502486256,0.0,0.0,0.0,0.0,0.0,16.3581818474614,0.0,0.0,0.0,15.633230656179093,16.3581818474614,0.0,900.0,900.0,1.0,1.0
2.1600000000000015,0.6119291705447738,0.0,0.0,43.66427617502273,0.0,0.0,0.0,0.0,0.0,16.38693316855499,0.0,0.0,0.0,15.496496261619418,16.38693316855499,0.0,900.0,900.0,1.0,1.0
2.1800000000000015,0.6083707388869825,0.0,0.0,43.992293140493885,0.0,0.0,0.0,0.0,0.0,16.414763378560544,0.0,0.0,0.0,15.365303176630029,16.414763378560544,0.0,900.0,900.0,1.0,1.0
2.2000000000000015,0.6044855498044461,0.0,0.0,44.3208577787611,0.0,0.0,0.0,0.0,0.0,16.441700448160766,0.0,0.0,0.0,15.23983780652072,16.441700448160766,0.0,900.0,900.0,1.0,1.0
2.2200000000000015,0.6002719110279562,0.0,0.0,44.64995249922762,0.0,0.0,0.0,0.0,0.0,16.46777159849162,0.0,0.0,0.0,15.120284662020115,16.46777159849162,0.0,900.0,900.0,1.0,1.0
2.2400000000000015,0.5957293126218808,0.0,0.0,44.9795602483588,0.0,0.0,0.0,0.0,0.0,16.493003314626424,0.0,0.0,0.0,15.006825623690679,16.493003314626424,0.0,900.0,900.0,1.0,1.0
2.2600000000000016,0.5908585117223867,0.0,0.0,45.30966449509797,0.0,0.0,0.0,0.0,0.0,16.517421359290356,0.0,0.0,0.0,14.899639161689272,16.517421359290356,0.0,900.0,900.0,1.0,1.0
2.2800000000000016,0.585661609245543,0.0,0.0,45.64024921655848,0.0,0.0,0.0,0.0,0.0,16.541050786760927,0.0,0.0,0.0,14.798899516305898,16.541050786760927,0.0,900.0,900.0,1.0,1.0
2.3000000000000016,0.5801421163276068,0.0,0.0,45.97129888399522,0.0,0.0,0.0,0.0,0.0,16.563915956913117,0.0,0.0,0.0,14.70477584603377,16.563915956913117,0.0,900.0,900.0,1.0,1.0
2.3200000000000016,0.5743050082610227,0.0,0.0,46.30279844905806,0.0,0.0,0.0,0.0,0.0,16.586040549370946,0.0,0.0,0.0,14.617431351242512,16.586040549370946,0.0,900.0,900.0,1.0,1.0
2.3400000000000016,0.5670427663652614,0.0,0.0,46.63473333032907,0.0,0.0,0.0,0.0,0.0,16.607447577730024,0.0,0.0,0.0,14.537022382798964,16.607447577730024,0.0,900.0,900.0,1.0,1.0
2.3600000000000017,0.5566600822172164,0.0,0.0,46.96708940014455,0.0,0.0,0.0,0.0,0.0,16.62815940381842,0.0,0.0,0.0,14.46369754615726,16.62815940381842,0.0,900.0,900.0,1.0,1.0
2.3800000000000017,0.5461290187932168,0.0,0.0,47.29985297170239,0.0,0.0,0.0,0.0,0.0,16.648197751965654,0.0,0.0,0.0,14.397596812469239,16.648197751965654,0.0,900.0,900.0,1.0,1.0
2.4000000000000017,0.5354638690530154,0.0,0.0,47.63301078645457,0.0,0.0,0.0,0.0,0.0,16.667583723252218,0.0,0.0,0.0,14.338850649094592,16.667583723252218,0.0,900.0,900.0,1.0,1.0
2.4200000000000017,0.5246799566299388,0.0,0.0,47.96655000178423,0.0,0.0,0.0,0.0,0.0,16.68633780971414,0.0,0.0,0.0,14.287579182466276,16.68633780971414,0.0,900.0,900.0,1.0,1.0
2.4400000000000017,0.5137935438701269,0.0,0.0,48.30045817896616,0.0,0.0,0.0,0.0,0.0,16.70447990847942,0.0,0.0,0.0,14.243891406544877,16.70447990847942,0.0,900.0,900.0,1.0,1.0
2.4600000000000017,0.502821723224211,0.0,0.0,48.63472327140911,0.0,0.0,0.0,0.0,0.0,16.722029335815154,0.0,0.0,0.0,14.207884450038009,16.722029335815154,0.0,900.0,900.0,1.0,1.0
2.4800000000000018,0.4917822933916071,0.0,0.0,48.96933361317792,0.0,0.0,0.0,0.0,0.0,16.73900484106611,0.0,0.0,0.0,14.179642915141581,16.73900484106611,0.0,900.0,900.0,1.0,1.0
