time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.013070752011434476,0.17491299169343036,11.76217555868825,0.05135495719620753,0.025036415845962168,0.0,-0.06344994851185484,0.4355129694076061,2.823448640167937,-0.009378816169693,0.07583009895483687,0.0,456.0708234808386,456.4681385191165,456.27725525055087,454.58141071964707
1.2600000000000007,-0.01738553175762996,0.20204718290898596,11.933544659540953,0.05110704718224124,0.02915138567156994,0.0,-0.08078474028806831,0.4689129727171865,2.8886774655522554,0.0011153305819515133,0.06133905182155698,0.0,434.3970104464693,433.18416427291913,433.6082841202876,434.48908025834726
1.3200000000000007,-0.022859884332990296,0.23125332612416,12.11020409163613,0.05194514111195492,0.032767052217339554,0.0,-0.10206224006648014,0.5046660217771136,2.9996634420989903,0.02682121666755361,0.05918359481078214,0.0,448.6830360627933,448.5105827271198,447.9312399394615,450.0167802650424
1.3800000000000008,-0.029773734019128126,0.262763005412802,12.296132993689039,0.05372651144513174,0.03617682964965674,0.0,-0.12878422275021306,0.545824581572033,3.1973991770594523,0.03255739052164014,0.05447652386604728,0.0,475.5786995684864,475.22008291998867,475.6934213780173,476.1326491509238
1.4400000000000008,-0.0382867887994827,0.2966622330398556,12.491619359117223,0.05693961694501937,0.04000742551141201,0.0,-0.15535454675798102,0.5844196035542213,3.318426053028082,0.07454014533517926,0.07320628199103317,0.0,452.2113517919597,453.7201753972744,452.86241580739875,456.22831432345015
1.5000000000000009,-0.04848567586991729,0.33296072282681044,12.694519941519934,0.06092493111758834,0.044371195321564194,0.0,-0.18505609096933207,0.6259422273593245,3.444493250081654,0.05830742397616647,0.07225294713401939,0.0,456.0642783647779,455.99209640150366,456.8966048272254,455.6040628441154
1.560000000000001,-0.060434861676029364,0.37165797815183593,12.902176953208206,0.06342058188783994,0.04953799031038297,0.0,-0.2136958914793152,0.6642139665449025,3.477255636758539,0.024885834267688797,0.09996571594318249,0.0,425.8363412348685,428.20621582503395,429.4005670110378,426.5573208624403
1.620000000000001,-0.07414956043544904,0.4126237582476854,13.110740611567907,0.06452083508622675,0.05527834890528904,0.0,-0.24396748717184347,0.7014108849440587,3.474826726734878,0.011789818726807833,0.09138253497905961,0.0,416.25781461600644,415.51476477715414,416.98967201893845,415.84403644974225
1.680000000000001,-0.08978954960185961,0.455845746600664,13.319305162863479,0.06440529206685408,0.06106583014044098,0.0,-0.2778634001083838,0.7393254466714289,3.4772739132719273,-0.015641802493382786,0.10153009699337028,0.0,417.49898893207774,418.3917294037449,418.9987342128556,416.6069070379794
1.740000000000001,-0.10780717830213768,0.5015806189577725,13.531860329178794,0.06271186597219192,0.06677111260991175,0.0,-0.32332051907534953,0.7849783236904622,3.60744838519671,-0.04080440278600247,0.08865040353855837,0.0,459.85437924265165,458.8407320147646,459.2948897798146,457.2947038321422
1.8000000000000012,-0.12912391414069274,0.5504247707789838,13.758857238682241,0.06024994702426589,0.07185947697130501,0.0,-0.3878772076939576,0.8427318935196718,3.957912621965214,-0.04125950990053843,0.0809640054859706,0.0,523.4799388964825,522.9496829754272,522.1021784303058,522.0698166997573
1.8600000000000012,-0.15372551775214147,0.6020646749529255,13.996876112240223,0.05873265984985032,0.07640686902506477,0.0,-0.43259010328196124,0.8784161989143783,3.9759495698161555,-0.009319312948571749,0.07061849069055905,0.0,426.963991287683,426.08542779840997,425.77172276727,428.49544172910635
1.9200000000000013,-0.18120966711448722,0.6559095143596743,14.237508374681042,0.057457629641546326,0.08020739794890819,0.0,-0.48391414620867196,0.9162836190695872,4.044837732749539,-0.03318104790255345,0.0560689946059483,0.0,445.08772482089836,443.8985006084895,443.4136811400436,441.4489410776327
1.9800000000000013,-0.21160816648343575,0.7118264359866056,14.479345861278842,0.054661276521747126,0.08297412094453893,0.0,-0.5296250639008113,0.9473956294378878,4.016489844233752,-0.06002729933059475,0.03615821902011593,0.0,413.3811442285115,411.6244726183001,412.99809196374287,410.62197804315286
2.0400000000000014,-0.2450382982724397,0.7697139826634537,14.722395405101368,0.05107825058743387,0.08565891489224153,0.0,-0.5849389201346932,0.9818113148841869,4.084900122872154,-0.059407019828600215,0.05333277339770489,0.0,442.08927454754615,443.5032359465784,444.6361150114495,444.68441168633933
2.1000000000000014,-0.2820490858149943,0.8297125327350011,14.97193170082074,0.04717894445978299,0.08831055683921374,0.0,-0.6490187406585227,1.0176840311650142,4.232412266527245,-0.07056754132694354,0.0350579244528946,0.0,468.9818621068596,467.561401135904,469.4420657776595,468.57251609748005
2.1600000000000015,-0.32268089579106934,0.8916262316915534,15.227163274429628,0.043373265910572556,0.09103513872846225,0.0,-0.705599690245643,1.045713213559288,4.27512780537787,-0.05629154621688868,0.055758881669060054,0.0,436.4081304137296,438.13380829295534,436.74502331999497,437.93091876409574
2.2200000000000015,-0.3666432803944588,0.9550935942283181,15.483656609524202,0.040221441972907,0.09389817603590078,0.0,-0.7600807939194555,1.0695694421621889,4.274623114319984,-0.04877055158132223,0.03967825997590282,0.0,423.8528705752373,422.47022251219556,423.7180960995975,424.36218294050866
2.2800000000000016,-0.4141371352765686,1.0200261733782137,15.742387171696183,0.037881697169578565,0.09532698301929354,0.0,-0.8231975570154828,1.0945759114423095,4.349416868543532,-0.02922339700738147,0.007950970097981956,0.0,449.29232551567804,446.7126702524337,447.0905455899037,448.6794996710516
2.3400000000000016,-0.46526375449038315,1.0863432545741705,16.00373933517216,0.036066044013615794,0.09563294527914135,0.0,-0.8810581007167004,1.11582001941242,4.362255921646705,-0.03129821319775841,0.0022476768212081615,0.0,429.06695375703333,428.582331179374,428.733130966116,428.5564729792293
2.4000000000000017,-0.5200513127819936,1.153967292285204,16.267763494058926,0.03400513397520033,0.09586718287125606,0.0,-0.9451939032336448,1.1380952943390052,4.4382378227985395,-0.03739823843562473,0.0055603379270495945,0.0,448.9011058257866,449.16979882126014,449.4101577457496,448.9149708277236
2.4600000000000017,-0.5786241942042477,1.2228584303763763,16.535616657586594,0.03151606635703175,0.09623974036250438,0.0,-1.0072599020782167,1.1580283966529519,4.48998184133871,-0.04556972240569003,0.006858268201426202,0.0,441.95901649634874,442.0658919877151,442.54550961921564,441.871470617185
2.520000000000002,-0.6411046596093638,1.292950370504214,16.808360432814563,0.029341214587982556,0.0973224018113319,0.0,-1.075478450289716,1.178098819334779,4.601006966999092,-0.026927446686580005,0.029230135421289046,0.0,460.30603461233727,462.0731689885557,460.13755788034655,461.6104266225887
